Date	WSPD	WVHT	u10
2016-10-19 18:50:00	5.1	1.3	5.118511629760643
2016-10-19 19:50:00	3.8	1.23	3.8137929790373413
2016-10-19 20:50:00	3.4	1.16	3.4123410865070953
2016-10-19 21:50:00	2.6	1.21	2.609437301446602
2016-10-19 22:50:00	1.1	1.25	1.1039927044581779
2016-10-19 23:50:00	1.5	1.13	1.5054445969884245
2016-10-20 00:50:00	1.3	1.06	1.304718650723301
2016-10-20 01:50:00	3.3	1.06	3.311978113374533
2016-10-20 02:50:00	3.7	1.02	3.71343000590478
2016-10-20 03:50:00	3.3	1.0	3.311978113374533
2016-10-20 04:50:00	3.2	0.9	3.2116151402419724
2016-10-20 05:50:00	4.0	0.87	4.014518925302465
2016-10-20 06:50:00	4.7	0.8	4.717059737230397
2016-10-20 07:50:00	4.7	0.81	4.717059737230397
2016-10-20 08:50:00	4.6	0.83	4.616696764097834
2016-10-20 09:50:00	5.8	0.76	5.8210524416885745
2016-10-20 10:50:00	7.2	0.84	7.2261340655444375
2016-10-20 11:50:00	9.0	0.91	9.032667581930546
2016-10-20 12:50:00	9.0	1.02	9.032667581930546
2016-10-20 13:50:00	8.5	1.1	8.530852716267738
2016-10-20 14:50:00	8.6	1.15	8.6312156894003
2016-10-20 15:50:00	8.8	1.18	8.831941635665423
2016-10-20 16:50:00	8.1	1.27	8.129400823737491
2016-10-20 17:50:00	8.4	1.49	8.430489743135176
2016-10-20 18:50:00	9.2	1.33	9.233393528195668
2016-10-20 19:50:00	8.6	1.44	8.6312156894003
2016-10-20 20:50:00	8.8	1.4	8.831941635665423
2016-10-20 21:50:00	9.5	1.48	9.534482447593355
2016-10-20 23:50:00	8.2	1.48	8.229763796870053
2016-10-21 00:50:00	5.9	1.38	5.921415414821136
2016-10-21 02:50:00	2.6	1.29	2.609437301446602
2016-10-21 04:50:00	2.1	1.07	2.107622435783794
2016-10-21 05:50:00	4.7	1.0	4.717059737230397
2016-10-21 06:50:00	4.1	1.01	4.114881898435026
2016-10-21 07:50:00	4.4	0.94	4.4159708178327115
2016-10-21 08:50:00	5.0	0.98	5.018148656628081
2016-10-21 09:50:00	5.1	0.89	5.118511629760643
2016-10-21 10:50:00	5.2	0.85	5.218874602893204
2016-10-21 11:50:00	6.1	0.88	6.122141361086259
2016-10-21 12:50:00	5.8	0.89	5.8210524416885745
2016-10-21 13:50:00	5.7	0.87	5.720689468556013
2016-10-21 14:50:00	6.0	0.84	6.021778387953698
2016-10-21 15:50:00	4.0	0.86	4.014518925302465
2016-10-21 16:50:00	4.6	0.93	4.616696764097834
2016-10-21 17:50:00	2.8	0.92	2.8101632477117255
2016-10-21 18:50:00	4.3	1.09	4.31560784470015
2016-10-21 19:50:00	3.5	1.09	3.5127040596396566
2016-10-21 20:50:00	5.9	1.13	5.921415414821136
2016-10-21 21:50:00	2.6	1.09	2.609437301446602
2016-10-21 22:50:00	2.0	1.15	2.0072594626512323
2016-10-21 23:50:00	4.4	1.26	4.4159708178327115
2016-10-22 00:50:00	2.6	1.52	2.609437301446602
2016-10-22 01:50:00	0.6	1.54	0.6021778387953697
2016-10-22 02:50:00	2.5	1.69	2.5090743283140404
2016-10-22 03:50:00	2.7	1.79	2.709800274579164
2016-10-22 04:50:00	3.6	1.96	3.6130670327722187
2016-10-22 05:50:00	3.6	1.99	3.6130670327722187
2016-10-22 06:50:00	3.1	2.28	3.11125216710941
2016-10-22 07:50:00	2.5	2.12	2.5090743283140404
2016-10-22 08:50:00	2.7	2.35	2.709800274579164
2016-10-22 09:50:00	5.0	2.09	5.018148656628081
2016-10-22 10:50:00	4.7	2.06	4.717059737230397
2016-10-22 11:50:00	9.5	2.12	9.534482447593355
2016-10-22 12:50:00	9.0	1.96	9.032667581930546
2016-10-22 13:50:00	10.4	2.02	10.437749205786409
2016-10-22 14:50:00	10.9	1.92	10.939564071449217
2016-10-22 15:50:00	8.4	2.02	8.430489743135176
2016-10-22 16:50:00	11.4	1.81	11.441378937112026
2016-10-22 17:50:00	13.7	1.87	13.749727319160941
2016-10-22 18:50:00	14.4	2.0	14.452268131088875
2016-10-22 19:50:00	14.4	2.12	14.452268131088875
2016-10-22 20:50:00	15.8	2.21	15.857349754944739
2016-10-22 21:50:00	15.3	2.64	15.355534889281929
2016-10-22 22:50:00	16.0	2.73	16.05807570120986
2016-10-22 23:50:00	16.0	2.95	16.05807570120986
2016-10-23 00:50:00	17.3	3.1	17.362794351933164
2016-10-23 01:50:00	16.8	3.28	16.860979486270352
2016-10-23 02:50:00	16.7	3.37	16.76061651313779
2016-10-23 03:50:00	15.8	3.25	15.857349754944739
2016-10-23 04:50:00	14.7	2.83	14.753357050486557
2016-10-23 05:50:00	14.5	2.74	14.552631104221435
2016-10-23 06:50:00	15.1	2.87	15.154808943016805
2016-10-23 07:50:00	14.0	2.75	14.050816238558626
2016-10-23 08:50:00	14.1	2.65	14.15117921169119
2016-10-23 09:50:00	14.9	2.61	14.954082996751682
2016-10-23 10:50:00	14.0	2.59	14.050816238558626
2016-10-23 11:50:00	14.0	2.43	14.050816238558626
2016-10-23 12:50:00	14.2	2.36	14.25154218482375
2016-10-23 13:50:00	14.0	2.4	14.050816238558626
2016-10-23 14:50:00	12.9	2.5	12.94682353410045
2016-10-23 15:50:00	13.6	2.48	13.649364346028381
2016-10-23 16:50:00	13.4	2.3	13.44863839976326
2016-10-23 17:50:00	13.6	2.48	13.649364346028381
2016-10-23 18:50:00	13.6	2.69	13.649364346028381
2016-10-23 19:50:00	14.5	2.31	14.552631104221435
2016-10-23 20:50:00	15.2	2.83	15.255171916149365
2016-10-23 21:50:00	15.2	2.57	15.255171916149365
2016-10-23 22:50:00	13.4	2.4	13.44863839976326
2016-10-23 23:50:00	11.1	2.25	11.140290017714339
2016-10-24 00:50:00	10.3	1.82	10.337386232653849
2016-10-24 01:50:00	9.2	1.51	9.233393528195668
2016-10-24 02:50:00	11.3	1.6	11.341015963979464
2016-10-24 04:50:00	10.5	1.8	10.53811217891897
2016-10-24 05:50:00	10.5	1.88	10.53811217891897
2016-10-24 06:50:00	8.7	1.8	8.731578662532861
2016-10-24 07:50:00	8.4	1.79	8.430489743135176
2016-10-24 08:50:00	8.4	1.76	8.430489743135176
2016-10-24 09:50:00	7.3	1.66	7.326497038676998
2016-10-24 10:50:00	3.8	1.6	3.8137929790373413
2016-10-24 11:50:00	6.7	1.72	6.72431919988163
2016-10-24 12:50:00	8.7	1.63	8.731578662532861
2016-10-24 13:50:00	8.0	1.83	8.02903785060493
2016-10-24 14:50:00	7.4	1.76	7.42686001180956
2016-10-24 15:50:00	7.7	1.73	7.727948931207245
2016-10-24 16:50:00	8.2	1.74	8.229763796870053
2016-10-24 17:50:00	10.9	1.83	10.939564071449217
2016-10-24 18:50:00	11.7	1.96	11.742467856509709
2016-10-24 19:50:00	13.2	1.85	13.247912453498133
2016-10-24 20:50:00	12.1	1.85	12.143919749039956
2016-10-24 21:50:00	13.2	1.99	13.247912453498133
2016-10-24 22:50:00	12.0	1.79	12.043556775907396
2016-10-24 23:50:00	13.9	1.8	13.950453265426066
2016-10-25 00:50:00	13.3	1.87	13.348275426630696
2016-10-25 01:50:00	11.7	1.79	11.742467856509709
2016-10-25 02:50:00	12.5	1.64	12.545371641570203
2016-10-25 03:50:00	13.8	1.61	13.850090292293505
2016-10-25 04:50:00	11.4	1.68	11.441378937112026
2016-10-25 05:50:00	10.1	1.38	10.136660286388723
2016-10-25 06:50:00	10.1	1.2	10.136660286388723
2016-10-25 07:50:00	9.5	1.12	9.534482447593355
2016-10-25 08:50:00	10.1	1.14	10.136660286388723
2016-10-25 09:50:00	10.5	1.21	10.53811217891897
2016-10-25 10:50:00	9.7	1.24	9.735208393858477
2016-10-25 11:50:00	10.8	1.23	10.839201098316655
2016-10-25 12:50:00	11.0	1.25	11.039927044581779
2016-10-25 13:50:00	11.3	1.26	11.341015963979464
2016-10-25 14:50:00	10.9	1.27	10.939564071449217
2016-10-25 15:50:00	10.1	1.21	10.136660286388723
2016-10-25 16:50:00	10.2	1.33	10.237023259521285
2016-10-25 17:50:00	10.4	1.21	10.437749205786409
2016-10-25 18:50:00	10.0	1.21	10.036297313256162
2016-10-25 19:50:00	11.3	1.24	11.341015963979464
2016-10-25 20:50:00	11.4	1.31	11.441378937112026
2016-10-25 21:50:00	11.7	1.39	11.742467856509709
2016-10-25 22:50:00	11.3	1.41	11.341015963979464
2016-10-25 23:50:00	12.2	1.52	12.244282722172517
2016-10-26 00:50:00	12.0	1.49	12.043556775907396
2016-10-26 01:50:00	10.0	1.42	10.036297313256162
2016-10-26 02:50:00	10.3	1.32	10.337386232653849
2016-10-26 03:50:00	10.1	1.43	10.136660286388723
2016-10-26 04:50:00	11.2	1.37	11.240652990846902
2016-10-26 05:50:00	9.2	1.12	9.233393528195668
2016-10-26 06:50:00	9.8	1.03	9.83557136699104
2016-10-26 07:50:00	9.7	1.09	9.735208393858477
2016-10-26 08:50:00	9.7	1.06	9.735208393858477
2016-10-26 09:50:00	9.2	1.12	9.233393528195668
2016-10-26 10:50:00	9.7	1.18	9.735208393858477
2016-10-26 11:50:00	10.1	1.04	10.136660286388723
2016-10-26 12:50:00	9.3	1.25	9.333756501328232
2016-10-26 13:50:00	8.4	1.03	8.430489743135176
2016-10-26 14:50:00	7.9	0.88	7.928674877472369
2016-10-26 15:50:00	7.5	0.9	7.527222984942123
2016-10-26 16:50:00	8.2	0.83	8.229763796870053
2016-10-26 17:50:00	7.2	0.75	7.2261340655444375
2016-10-26 18:50:00	6.2	0.72	6.22250433421882
2016-10-26 19:50:00	4.9	0.56	4.91778568349552
2016-10-26 20:50:00	4.5	0.57	4.516333790965273
2016-10-26 21:50:00	5.1	0.53	5.118511629760643
2016-10-26 22:50:00	5.9	0.54	5.921415414821136
2016-10-26 23:50:00	6.1	0.53	6.122141361086259
2016-10-27 00:50:00	5.0	0.57	5.018148656628081
2016-10-27 01:50:00	5.7	0.5	5.720689468556013
2016-10-27 02:50:00	6.2	0.54	6.22250433421882
2016-10-27 04:50:00	3.8	0.46	3.8137929790373413
2016-10-27 05:50:00	4.4	0.4	4.4159708178327115
2016-10-27 06:50:00	4.7	0.4	4.717059737230397
2016-10-27 07:50:00	5.5	0.49	5.519963522290889
2016-10-27 08:50:00	5.3	0.51	5.319237576025766
2016-10-27 09:50:00	4.3	0.47	4.31560784470015
2016-10-27 10:50:00	3.6	0.46	3.6130670327722187
2016-10-27 11:50:00	3.8	0.41	3.8137929790373413
2016-10-27 12:50:00	3.1	0.4	3.11125216710941
2016-10-27 13:50:00	3.3	0.35	3.311978113374533
2016-10-27 14:50:00	2.0	0.35	2.0072594626512323
2016-10-27 15:50:00	3.3	0.35	3.311978113374533
2016-10-27 16:50:00	3.8	0.34	3.8137929790373413
2016-10-27 17:50:00	6.7	0.32	6.72431919988163
2016-10-27 18:50:00	7.7	0.42	7.727948931207245
2016-10-27 19:50:00	8.3	0.54	8.330126770002616
2016-10-27 20:50:00	10.8	0.69	10.839201098316655
2016-10-27 21:50:00	11.6	0.86	11.642104883377149
2016-10-27 22:50:00	12.1	1.1	12.143919749039956
2016-10-27 23:50:00	11.2	1.4	11.240652990846902
2016-10-28 00:50:00	11.1	1.78	11.140290017714339
2016-10-28 01:50:00	12.0	1.99	12.043556775907396
2016-10-28 02:50:00	13.2	2.61	13.247912453498133
2016-10-28 03:50:00	12.2	3.08	12.244282722172517
2016-10-28 04:50:00	9.7	3.36	9.735208393858477
2016-10-28 05:50:00	8.3	2.84	8.330126770002616
2016-10-28 06:50:00	8.9	2.62	8.932304608797985
2016-10-28 07:50:00	9.7	2.64	9.735208393858477
2016-10-28 08:50:00	10.4	2.51	10.437749205786409
2016-10-28 09:50:00	11.1	2.52	11.140290017714339
2016-10-28 10:50:00	11.6	2.65	11.642104883377149
2016-10-28 11:50:00	12.8	2.37	12.84646056096789
2016-10-28 12:50:00	12.7	2.43	12.746097587835326
2016-10-28 13:50:00	12.8	2.32	12.84646056096789
2016-10-28 14:50:00	12.7	2.27	12.746097587835326
2016-10-28 15:50:00	13.8	2.04	13.850090292293505
2016-10-28 16:50:00	13.3	2.2	13.348275426630696
2016-10-28 17:50:00	13.6	2.18	13.649364346028381
2016-10-28 18:50:00	12.9	2.17	12.94682353410045
2016-10-28 19:50:00	13.7	2.17	13.749727319160941
2016-10-28 20:50:00	14.2	2.44	14.25154218482375
2016-10-28 21:50:00	13.4	2.16	13.44863839976326
2016-10-28 22:50:00	14.3	2.05	14.351905157956313
2016-10-28 23:50:00	12.7	1.95	12.746097587835326
2016-10-29 00:50:00	12.8	1.86	12.84646056096789
2016-10-29 01:50:00	12.9	1.69	12.94682353410045
2016-10-29 02:50:00	11.4	1.65	11.441378937112026
2016-10-29 03:50:00	11.7	1.55	11.742467856509709
2016-10-29 04:50:00	10.7	1.53	10.738838125184092
2016-10-29 05:50:00	10.0	1.25	10.036297313256162
2016-10-29 06:50:00	9.5	1.25	9.534482447593355
2016-10-29 07:50:00	7.6	1.15	7.6275859580746825
2016-10-29 09:50:00	7.0	0.97	7.025408119279313
2016-10-29 10:50:00	3.9	0.85	3.9141559521699034
2016-10-29 11:50:00	3.7	0.76	3.71343000590478
2016-10-29 12:50:00	2.6	0.68	2.609437301446602
2016-10-29 13:50:00	3.1	0.6	3.11125216710941
2016-10-29 14:50:00	6.0	0.6	6.021778387953698
2016-10-29 15:50:00	6.9	0.62	6.925045146146752
2016-10-29 16:50:00	9.0	0.75	9.032667581930546
2016-10-29 17:50:00	10.5	0.95	10.53811217891897
2016-10-29 18:50:00	10.8	1.09	10.839201098316655
2016-10-29 19:50:00	12.4	1.33	12.44500866843764
2016-10-29 20:50:00	12.5	1.73	12.545371641570203
2016-10-29 21:50:00	12.7	2.13	12.746097587835326
2016-10-29 22:50:00	12.8	2.15	12.84646056096789
2016-10-29 23:50:00	11.3	2.25	11.341015963979464
2016-10-30 00:50:00	11.2	2.6	11.240652990846902
2016-10-30 01:50:00	11.5	2.36	11.541741910244587
2016-10-30 02:50:00	11.5	2.38	11.541741910244587
2016-10-30 03:50:00	10.7	2.25	10.738838125184092
2016-10-30 04:50:00	9.8	2.39	9.83557136699104
2016-10-30 05:50:00	10.0	2.06	10.036297313256162
2016-10-30 06:50:00	9.2	1.92	9.233393528195668
2016-10-30 07:50:00	9.1	2.05	9.133030555063108
2016-10-30 08:50:00	8.3	1.81	8.330126770002616
2016-10-30 09:50:00	7.4	1.82	7.42686001180956
2016-10-30 10:50:00	6.6	1.64	6.623956226749066
2016-10-30 11:50:00	5.7	1.67	5.720689468556013
2016-10-30 12:50:00	4.4	1.6	4.4159708178327115
2016-10-30 13:50:00	3.8	1.53	3.8137929790373413
2016-10-30 14:50:00	2.1	1.46	2.107622435783794
2016-10-30 15:50:00	3.8	1.36	3.8137929790373413
2016-10-30 16:50:00	3.7	1.24	3.71343000590478
2016-10-30 17:50:00	3.1	1.27	3.11125216710941
2016-10-30 18:50:00	2.5	1.1	2.5090743283140404
2016-10-30 19:50:00	3.5	1.12	3.5127040596396566
2016-10-30 20:50:00	5.5	1.03	5.519963522290889
2016-10-30 21:50:00	5.0	1.1	5.018148656628081
2016-10-30 22:50:00	4.1	1.18	4.114881898435026
2016-10-30 23:50:00	5.2	1.03	5.218874602893204
2016-10-31 00:50:00	2.1	1.1	2.107622435783794
2016-10-31 01:50:00	10.0	1.02	10.036297313256162
2016-10-31 02:50:00	13.0	1.29	13.047186507233011
2016-10-31 03:50:00	10.5	1.33	10.53811217891897
2016-10-31 04:50:00	9.5	1.18	9.534482447593355
2016-10-31 05:50:00	9.8	1.12	9.83557136699104
2016-10-31 06:50:00	11.1	1.31	11.140290017714339
2016-10-31 07:50:00	10.8	1.48	10.839201098316655
2016-10-31 08:50:00	11.1	1.55	11.140290017714339
2016-10-31 09:50:00	11.8	1.71	11.842830829642272
2016-10-31 10:50:00	9.2	1.54	9.233393528195668
2016-10-31 11:50:00	8.8	1.6	8.831941635665423
2016-10-31 12:50:00	9.5	1.55	9.534482447593355
2016-10-31 13:50:00	7.9	1.43	7.928674877472369
2016-10-31 14:50:00	7.6	1.24	7.6275859580746825
2016-10-31 15:50:00	7.0	1.08	7.025408119279313
2016-10-31 16:50:00	6.5	1.0	6.5235932536165055
2016-10-31 17:50:00	5.4	0.86	5.419600549158328
2016-10-31 18:50:00	5.1	0.79	5.118511629760643
2016-10-31 19:50:00	5.5	0.7	5.519963522290889
2016-10-31 20:50:00	4.0	0.66	4.014518925302465
2016-10-31 21:50:00	3.9	0.64	3.9141559521699034
2016-10-31 22:50:00	4.2	0.6	4.215244871567588
2016-10-31 23:50:00	3.4	0.54	3.4123410865070953
2016-11-01 00:50:00	4.3	0.51	4.31560784470015
2016-11-01 01:50:00	6.2	0.55	6.22250433421882
2016-11-01 02:50:00	5.2	0.58	5.218874602893204
2016-11-01 03:50:00	3.9	0.6	3.9141559521699034
2016-11-01 04:50:00	6.0	0.56	6.021778387953698
2016-11-01 05:50:00	6.6	0.64	6.623956226749066
2016-11-01 06:50:00	5.7	0.72	5.720689468556013
2016-11-01 07:50:00	6.2	0.77	6.22250433421882
2016-11-01 09:50:00	5.7	0.72	5.720689468556013
2016-11-01 10:50:00	4.4	0.67	4.4159708178327115
2016-11-01 11:50:00	3.9	0.6	3.9141559521699034
2016-11-01 12:50:00	3.6	0.56	3.6130670327722187
2016-11-01 13:50:00	3.3	0.55	3.311978113374533
2016-11-01 14:50:00	4.1	0.5	4.114881898435026
2016-11-01 15:50:00	4.2	0.48	4.215244871567588
2016-11-01 16:50:00	3.2	0.52	3.2116151402419724
2016-11-01 17:50:00	3.4	0.49	3.4123410865070953
2016-11-01 18:50:00	4.8	0.51	4.817422710362957
2016-11-01 19:50:00	4.0	0.5	4.014518925302465
2016-11-01 20:50:00	4.1	0.51	4.114881898435026
2016-11-01 21:50:00	4.6	0.49	4.616696764097834
2016-11-01 22:50:00	5.3	0.48	5.319237576025766
2016-11-01 23:50:00	5.6	0.48	5.620326495423451
2016-11-02 00:50:00	5.9	0.53	5.921415414821136
2016-11-02 01:50:00	5.9	0.57	5.921415414821136
2016-11-02 02:50:00	6.1	0.58	6.122141361086259
2016-11-02 03:50:00	5.9	0.61	5.921415414821136
2016-11-02 04:50:00	7.0	0.63	7.025408119279313
2016-11-02 05:50:00	6.9	0.7	6.925045146146752
2016-11-02 06:50:00	7.4	0.76	7.42686001180956
2016-11-02 07:50:00	7.2	0.8	7.2261340655444375
2016-11-02 08:50:00	6.6	0.83	6.623956226749066
2016-11-02 09:50:00	6.5	0.86	6.5235932536165055
2016-11-02 10:50:00	6.9	0.82	6.925045146146752
2016-11-02 11:50:00	6.9	0.81	6.925045146146752
2016-11-02 12:50:00	6.9	0.82	6.925045146146752
2016-11-02 13:50:00	7.1	0.85	7.125771092411875
2016-11-02 14:50:00	8.1	0.85	8.129400823737491
2016-11-02 15:50:00	7.9	0.83	7.928674877472369
2016-11-02 16:50:00	8.8	0.91	8.831941635665423
2016-11-02 17:50:00	8.0	1.01	8.02903785060493
2016-11-02 18:50:00	8.1	0.96	8.129400823737491
2016-11-02 19:50:00	8.7	0.97	8.731578662532861
2016-11-02 20:50:00	8.8	0.99	8.831941635665423
2016-11-02 21:50:00	7.7	1.07	7.727948931207245
2016-11-02 22:50:00	7.2	1.06	7.2261340655444375
2016-11-02 23:50:00	7.1	0.99	7.125771092411875
2016-11-03 00:50:00	6.2	0.95	6.22250433421882
2016-11-03 01:50:00	6.0	0.93	6.021778387953698
2016-11-03 02:50:00	5.0	0.86	5.018148656628081
2016-11-03 03:50:00	4.7	0.87	4.717059737230397
2016-11-03 04:50:00	5.2	0.89	5.218874602893204
2016-11-03 05:50:00	5.2	0.89	5.218874602893204
2016-11-03 06:50:00	4.4	0.83	4.4159708178327115
2016-11-03 07:50:00	4.5	0.83	4.516333790965273
2016-11-03 08:50:00	4.7	0.87	4.717059737230397
2016-11-03 09:50:00	5.5	0.8	5.519963522290889
2016-11-03 10:50:00	5.0	0.8	5.018148656628081
2016-11-03 11:50:00	5.1	0.88	5.118511629760643
2016-11-03 12:50:00	5.7	0.92	5.720689468556013
2016-11-03 13:50:00	7.0	0.92	7.025408119279313
2016-11-03 14:50:00	6.4	0.9	6.423230280483945
2016-11-03 15:50:00	7.9	0.91	7.928674877472369
2016-11-03 16:50:00	8.7	0.91	8.731578662532861
2016-11-03 17:50:00	8.7	0.98	8.731578662532861
2016-11-03 18:50:00	10.3	1.13	10.337386232653849
2016-11-03 19:50:00	8.8	1.21	8.831941635665423
2016-11-03 20:50:00	9.3	1.28	9.333756501328232
2016-11-03 21:50:00	9.7	1.24	9.735208393858477
2016-11-03 22:50:00	8.8	1.23	8.831941635665423
2016-11-03 23:50:00	7.7	1.07	7.727948931207245
2016-11-04 00:50:00	8.4	1.1	8.430489743135176
2016-11-04 01:50:00	9.2	1.13	9.233393528195668
2016-11-04 02:50:00	9.1	1.08	9.133030555063108
2016-11-04 03:50:00	7.9	1.0	7.928674877472369
2016-11-04 04:50:00	8.1	0.92	8.129400823737491
2016-11-04 05:50:00	8.2	0.89	8.229763796870053
2016-11-04 06:50:00	7.6	0.87	7.6275859580746825
2016-11-04 07:50:00	6.5	0.79	6.5235932536165055
2016-11-04 09:50:00	7.7	0.68	7.727948931207245
2016-11-04 10:50:00	7.8	0.67	7.828311904339807
2016-11-04 11:50:00	8.6	0.73	8.6312156894003
2016-11-04 12:50:00	10.0	0.77	10.036297313256162
2016-11-04 13:50:00	9.0	0.86	9.032667581930546
2016-11-04 14:50:00	8.4	0.89	8.430489743135176
2016-11-04 15:50:00	9.4	0.87	9.434119474460793
2016-11-04 16:50:00	9.2	0.97	9.233393528195668
2016-11-04 17:50:00	10.1	1.06	10.136660286388723
2016-11-04 18:50:00	8.1	1.02	8.129400823737491
2016-11-04 19:50:00	6.3	0.76	6.322867307351383
2016-11-04 20:50:00	7.3	0.69	7.326497038676998
2016-11-04 21:50:00	9.0	0.88	9.032667581930546
2016-11-04 22:50:00	9.0	0.9	9.032667581930546
2016-11-04 23:50:00	10.4	0.85	10.437749205786409
2016-11-05 00:50:00	9.7	0.94	9.735208393858477
2016-11-05 01:50:00	9.4	1.01	9.434119474460793
2016-11-05 02:50:00	9.4	0.93	9.434119474460793
2016-11-05 03:50:00	9.6	1.09	9.634845420725915
2016-11-05 04:50:00	10.7	1.12	10.738838125184092
2016-11-05 05:50:00	12.3	1.16	12.344645695305081
2016-11-05 06:50:00	13.4	1.26	13.44863839976326
2016-11-05 07:50:00	11.9	1.27	11.943193802774834
2016-11-05 08:50:00	8.8	1.15	8.831941635665423
2016-11-05 09:50:00	6.8	0.97	6.824682173014191
2016-11-05 10:50:00	5.9	0.82	5.921415414821136
2016-11-05 11:50:00	5.5	0.73	5.519963522290889
2016-11-05 12:50:00	4.8	0.63	4.817422710362957
2016-11-05 13:50:00	4.2	0.63	4.215244871567588
2016-11-05 14:50:00	5.2	0.61	5.218874602893204
2016-11-05 15:50:00	5.6	0.62	5.620326495423451
2016-11-05 16:50:00	5.6	0.65	5.620326495423451
2016-11-05 17:50:00	5.5	0.7	5.519963522290889
2016-11-05 18:50:00	5.0	0.66	5.018148656628081
2016-11-05 19:50:00	4.9	0.62	4.91778568349552
2016-11-05 20:50:00	4.6	0.58	4.616696764097834
2016-11-05 21:50:00	2.6	0.61	2.609437301446602
2016-11-05 22:50:00	1.1	0.58	1.1039927044581779
2016-11-05 23:50:00	3.6	0.6	3.6130670327722187
2016-11-06 00:50:00	5.2	0.55	5.218874602893204
2016-11-06 01:50:00	8.1	0.59	8.129400823737491
2016-11-06 02:50:00	7.6	0.74	7.6275859580746825
2016-11-06 03:50:00	6.5	0.77	6.5235932536165055
2016-11-06 04:50:00	7.5	0.7	7.527222984942123
2016-11-06 05:50:00	5.6	0.66	5.620326495423451
2016-11-06 06:50:00	3.8	0.6	3.8137929790373413
2016-11-06 07:50:00	4.1	0.55	4.114881898435026
2016-11-06 08:50:00	6.5	0.56	6.5235932536165055
2016-11-06 09:50:00	8.7	0.66	8.731578662532861
2016-11-06 10:50:00	10.4	0.79	10.437749205786409
2016-11-06 11:50:00	10.1	0.91	10.136660286388723
2016-11-06 12:50:00	10.5	1.11	10.53811217891897
2016-11-06 13:50:00	12.4	1.09	12.44500866843764
2016-11-06 14:50:00	12.7	1.4	12.746097587835326
2016-11-06 15:50:00	11.0	1.33	11.039927044581779
2016-11-06 16:50:00	11.4	1.39	11.441378937112026
2016-11-06 17:50:00	11.0	1.45	11.039927044581779
2016-11-06 18:50:00	10.2	1.37	10.237023259521285
2016-11-06 19:50:00	11.1	1.24	11.140290017714339
2016-11-06 20:50:00	10.6	1.51	10.638475152051532
2016-11-06 21:50:00	11.9	1.52	11.943193802774834
2016-11-06 22:50:00	11.4	1.55	11.441378937112026
2016-11-06 23:50:00	11.8	1.6	11.842830829642272
2016-11-07 00:50:00	11.9	1.52	11.943193802774834
2016-11-07 01:50:00	12.2	1.65	12.244282722172517
2016-11-07 02:50:00	12.0	1.64	12.043556775907396
2016-11-07 03:50:00	10.8	1.66	10.839201098316655
2016-11-07 04:50:00	11.1	1.68	11.140290017714339
2016-11-07 05:50:00	12.2	1.66	12.244282722172517
2016-11-07 06:50:00	11.6	1.84	11.642104883377149
2016-11-07 07:50:00	11.4	1.79	11.441378937112026
2016-11-07 09:50:00	12.4	1.94	12.44500866843764
2016-11-07 10:50:00	11.8	2.14	11.842830829642272
2016-11-07 11:50:00	11.9	2.22	11.943193802774834
2016-11-07 12:50:00	12.2	2.18	12.244282722172517
2016-11-07 13:50:00	11.2	2.12	11.240652990846902
2016-11-07 14:50:00	9.8	1.91	9.83557136699104
2016-11-07 15:50:00	9.5	1.7	9.534482447593355
2016-11-07 16:50:00	8.5	1.52	8.530852716267738
2016-11-07 17:50:00	8.3	1.55	8.330126770002616
2016-11-07 18:50:00	8.0	1.56	8.02903785060493
2016-11-07 19:50:00	6.0	1.38	6.021778387953698
2016-11-07 20:50:00	6.1	1.22	6.122141361086259
2016-11-07 21:50:00	4.8	1.2	4.817422710362957
2016-11-07 22:50:00	5.2	1.24	5.218874602893204
2016-11-07 23:50:00	6.4	1.3	6.423230280483945
2016-11-08 00:50:00	5.1	1.36	5.118511629760643
2016-11-08 01:50:00	4.3	1.48	4.31560784470015
2016-11-08 04:50:00	5.7	2.09	5.720689468556013
2016-11-08 05:50:00	5.7	2.03	5.720689468556013
2016-11-08 06:50:00	5.9	2.16	5.921415414821136
2016-11-08 07:50:00	5.4	2.09	5.419600549158328
2016-11-08 08:50:00	5.6	1.98	5.620326495423451
2016-11-08 09:50:00	5.9	2.03	5.921415414821136
2016-11-08 10:50:00	6.6	2.04	6.623956226749066
2016-11-08 11:50:00	7.4	1.83	7.42686001180956
2016-11-08 12:50:00	7.3	1.94	7.326497038676998
2016-11-08 13:50:00	5.0	1.69	5.018148656628081
2016-11-08 14:50:00	4.2	2.0	4.215244871567588
2016-11-08 15:50:00	2.7	1.88	2.709800274579164
2016-11-08 16:50:00	2.1	1.96	2.107622435783794
2016-11-08 17:50:00	0.9	2.02	0.9032667581930547
2016-11-08 18:50:00	2.0	1.93	2.0072594626512323
